Timestamp,Status,URL,Response
2025-07-10T19:33:38.608427,OK,https://mobile.sysbpr.simgroup.co.id/auth/login,200
2025-07-10T19:33:39.154582,OK,https://kiss.gajianduluan.id:8890/,200
2025-07-10T19:33:39.802186,OK,http://css.simgroup.co.id/,200
2025-07-11T08:21:21.398453,OK,https://sim.co.id,200
2025-07-11T08:21:22.055997,OK,https://sysbpr.simgroup.co.id,200
2025-07-11T08:21:28.921745,OK,http://gawe.id,200
2025-07-11T08:21:29.331607,OK,http://simgroup.co.id,200
2025-07-11T08:21:29.713610,ERROR,https://newgallery.sim.co.id/login,404
2025-07-11T08:21:31.105964,OK,https://ticketing.simgroup.co.id,200
2025-07-11T08:21:31.640572,OK,https://cleaning.id/login,200
2025-07-11T08:21:32.228219,OK,https://salesrefi.com,200
2025-07-11T08:21:32.693307,OK,https://gajianduluan.id/login,200
2025-07-11T08:21:33.558871,OK,https://cs.sim.co.id,200
2025-07-11T08:21:34.027639,OK,https://erp.simgroup.co.id,200
2025-07-11T08:21:34.417429,ERROR,http://117.102.114.14:8899/,404
2025-07-11T08:21:34.870139,OK,https://metabase.simgroup.co.id/,200
2025-07-11T08:21:37.345705,OK,https://sim.co.id,200
2025-07-11T08:21:37.736429,OK,https://PHL.co.id,200
2025-07-11T08:21:38.137159,OK,http://reportingbpr.simgroup.co.id/login,200
2025-07-11T08:21:38.477323,DOWN,https://arzetilaw.co.id,"HTTPConnectionPool(host='arzetilaw.co.id', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x7c3995e3cc10>: Failed to resolve 'arzetilaw.co.id' ([Errno -2] Name or service not known)""))"
2025-07-11T08:21:39.278984,OK,https://cerdasmulia.id,200
2025-07-11T08:21:39.750533,DOWN,https://jagoti.simgroup.co.id,Unknown error
2025-07-11T08:21:40.271489,OK,https://jagoti.co.id,200
2025-07-11T08:21:40.680810,OK,https://mail.simgroup.co.id,200
2025-07-11T08:21:41.246379,OK,https://play.google.com/store/apps/details?id=id.gawe.gaweid2,200
2025-07-11T08:21:41.728463,OK,http://epsikotest.gawe.id/,200
2025-07-11T08:21:42.234872,OK,https://cleaning.id/login,200
2025-07-11T08:21:42.702834,OK,https://mobile.sysbpr.simgroup.co.id/auth/login,200
2025-07-11T08:21:43.258800,OK,https://kiss.gajianduluan.id:8890/,200
2025-07-11T08:21:43.748898,OK,http://css.simgroup.co.id/,200
2025-07-11T08:29:24.221160,OK,https://sim.co.id,200
2025-07-11T08:29:24.892820,OK,https://sysbpr.simgroup.co.id,200
2025-07-11T08:29:31.664023,OK,http://gawe.id,200
2025-07-11T08:29:32.124364,OK,http://simgroup.co.id,200
2025-07-11T08:29:32.518257,ERROR,https://newgallery.sim.co.id/login,404
2025-07-11T08:29:32.985746,OK,https://ticketing.simgroup.co.id,200
2025-07-11T08:29:33.527248,OK,https://cleaning.id/login,200
2025-07-11T08:29:34.045296,OK,https://salesrefi.com,200
2025-07-11T08:29:34.462718,OK,https://gajianduluan.id/login,200
2025-07-11T08:29:34.964567,OK,https://cs.sim.co.id,200
2025-07-11T08:29:35.421517,OK,https://erp.simgroup.co.id,200
2025-07-11T08:29:35.819497,ERROR,http://117.102.114.14:8899/,404
2025-07-11T08:29:36.288396,OK,https://metabase.simgroup.co.id/,200
2025-07-11T08:29:38.898680,OK,https://sim.co.id,200
2025-07-11T08:29:39.294951,OK,https://PHL.co.id,200
2025-07-11T08:29:39.682750,OK,http://reportingbpr.simgroup.co.id/login,200
